number;accumulated errors;
74513;0,135936;
74514;0,135948;
74525;0,135941;
74547;0,135914;
74567;0,135891;
74622;0,135804;
74629;0,135805;
74642;0,135795;
74645;0,135803;
74648;0,135811;
74721;0,135691;
74768;0,13562;
74771;0,135627;
74774;0,135635;
74782;0,135634;
74787;0,135639;
74794;0,135639;
74819;0,135607;
74824;0,135612;
74835;0,135605;
74857;0,135579;
74862;0,135583;
74885;0,135555;
74912;0,135519;
74922;0,135514;
74929;0,135515;
74944;0,135501;
74948;0,135507;
74970;0,135481;
74980;0,135476;
74991;0,13547;
74993;0,135479;
74995;0,135489;
74997;0,135499;
75008;0,135492;
75018;0,135487;
75040;0,135461;
75044;0,135467;
75059;0,135453;
75066;0,135454;
75076;0,135449;
75104;0,135412;
75127;0,135384;
75132;0,135388;
75144;0,13538;
75165;0,135356;
75179;0,135344;
75195;0,135328;
75212;0,135311;
75276;0,135209;
75277;0,135221;
75290;0,135211;
75291;0,135222;
75312;0,135198;
75328;0,135182;
75336;0,135181;
75343;0,135182;
75352;0,135179;
75360;0,135178;
75365;0,135182;
75374;0,135179;
75386;0,135171;
75423;0,135118;
75435;0,13511;
75452;0,135093;
75461;0,13509;
75511;0,135013;
75540;0,134975;
75543;0,134983;
75546;0,134991;
75603;0,134902;
75615;0,134894;
75626;0,134887;
75635;0,134885;
75647;0,134876;
75655;0,134875;
75694;0,134819;
75702;0,134818;
75714;0,13481;
75723;0,134807;
75737;0,134795;
75746;0,134793;
75785;0,134736;
75800;0,134723;
75812;0,134715;
75827;0,134701;
75843;0,134686;
75863;0,134664;
75864;0,134675;
75881;0,134658;
75894;0,134648;
75902;0,134647;
75908;0,13465;
75913;0,134654;
75922;0,134651;
75936;0,13464;
75939;0,134648;
75942;0,134655;
75950;0,134654;
75955;0,134659;
75980;0,134628;
76015;0,134579;
76043;0,134542;
76051;0,134541;
76066;0,134528;
76067;0,134539;
76068;0,134551;
76075;0,134551;
76076;0,134563;
76077;0,134574;
76092;0,134561;
76112;0,134539;
76121;0,134536;
76125;0,134542;
76132;0,134543;
76144;0,134535;
76152;0,134534;
76192;0,134476;
76200;0,134475;
76212;0,134467;
76219;0,134468;
76223;0,134474;
76232;0,134471;
76265;0,134426;
76266;0,134437;
76267;0,134449;
76279;0,134441;
76280;0,134452;
76294;0,13444;
76302;0,134439;
76308;0,134442;
76318;0,134437;
76330;0,134429;
76365;0,134381;
76383;0,134362;
76400;0,134346;
76415;0,134332;
76422;0,134333;
76426;0,134339;
76447;0,134315;
76495;0,134244;
76510;0,134231;
76520;0,134226;
76539;0,134206;
76542;0,134214;
76545;0,134222;
76572;0,134187;
76574;0,134197;
76580;0,1342;
76582;0,134209;
76598;0,134194;
76606;0,134193;
76629;0,134166;
76638;0,134163;
76671;0,134119;
76688;0,134102;
76721;0,134057;
76744;0,13403;
76753;0,134027;
76761;0,134026;
76777;0,134011;
76787;0,134007;
76789;0,134017;
76798;0,134014;
76803;0,134018;
76830;0,133984;
76838;0,133983;
76861;0,133956;
76872;0,13395;
76899;0,133916;
76910;0,13391;
76917;0,133911;
76923;0,133913;
76937;0,133902;
76951;0,13389;
76957;0,133893;
76975;0,133875;
76988;0,133865;
76990;0,133875;
77003;0,133865;
77021;0,133847;
77024;0,133854;
77027;0,133862;
77050;0,133835;
77069;0,133815;
77080;0,133809;
77105;0,133779;
77106;0,13379;
77117;0,133784;
77152;0,133736;
77173;0,133713;
77178;0,133717;
77185;0,133718;
77221;0,133668;
77229;0,133667;
77232;0,133675;
77235;0,133683;
77249;0,133672;
77285;0,133622;
77319;0,133576;
77351;0,133534;
77355;0,13354;
77359;0,133546;
77369;0,133542;
77375;0,133544;
77378;0,133552;
77393;0,133539;
77404;0,133533;
77406;0,133543;
77408;0,133552;
77410;0,133562;
77428;0,133543;
77451;0,133517;
77477;0,133485;
77492;0,133472;
77507;0,133459;
77508;0,13347;
77509;0,133481;
77510;0,133492;
77516;0,133495;
77517;0,133506;
77518;0,133517;
77519;0,133529;
77534;0,133516;
77549;0,133503;
77575;0,133471;
77598;0,133444;
77614;0,13343;
77616;0,133439;
77618;0,133448;
77622;0,133454;
77624;0,133464;
77640;0,133449;
77645;0,133454;
77663;0,133435;
77695;0,133393;
77703;0,133393;
77716;0,133383;
77717;0,133394;
77734;0,133378;
77735;0,133389;
77748;0,13338;
77756;0,133379;
77768;0,133371;
77777;0,133368;
77781;0,133374;
77823;0,133315;
77843;0,133294;
77850;0,133295;
77860;0,133291;
77899;0,133237;
77905;0,133239;
77981;0,133122;
77986;0,133126;
78002;0,133112;
78035;0,133068;
78076;0,133011;
78121;0,132948;
78128;0,132948;
78137;0,132946;
78176;0,132892;
78185;0,13289;
78211;0,132859;
78225;0,132848;
78228;0,132855;
78231;0,132863;
78234;0,132871;
78256;0,132846;
78274;0,132828;
78296;0,132804;
78299;0,132811;
78302;0,132819;
78305;0,132827;
78319;0,132816;
78323;0,132822;
78338;0,132809;
78345;0,13281;
78354;0,132808;
78373;0,132788;
78374;0,132799;
78375;0,13281;
78395;0,132789;
78416;0,132766;
78421;0,132771;
78437;0,132756;
78458;0,132733;
78463;0,132738;
78481;0,13272;
78483;0,132729;
78485;0,132739;
78487;0,132748;
78505;0,13273;
78531;0,132699;
78552;0,132676;
78558;0,132679;
78573;0,132666;
78591;0,132649;
78592;0,13266;
78593;0,132671;
78594;0,132682;
78595;0,132693;
78596;0,132704;
78597;0,132715;
78615;0,132697;
78636;0,132675;
78641;0,132679;
78657;0,132665;
78688;0,132625;
78697;0,132623;
78713;0,132608;
78722;0,132606;
78732;0,132602;
78750;0,132584;
78757;0,132585;
78761;0,132591;
78765;0,132597;
78775;0,132593;
78788;0,132584;
78797;0,132581;
78834;0,132532;
78844;0,132528;
78851;0,132528;
78857;0,132531;
78862;0,132535;
78885;0,132509;
78897;0,132502;
78912;0,132489;
78923;0,132484;
78925;0,132493;
78927;0,132502;
78929;0,132511;
78931;0,132521;
78933;0,13253;
78949;0,132516;
78975;0,132485;
78991;0,132471;
78996;0,132475;
79008;0,132468;
79016;0,132467;
79029;0,132458;
79030;0,132469;
79049;0,132449;
79063;0,132439;
79071;0,132438;
79083;0,13243;
79100;0,132415;
79107;0,132416;
79122;0,132403;
79137;0,132391;
79148;0,132385;
79150;0,132394;
79152;0,132403;
79154;0,132413;
79156;0,132422;
79167;0,132416;
79182;0,132404;
79197;0,132391;
79204;0,132392;
79208;0,132398;
79212;0,132404;
79227;0,132392;
79242;0,132379;
79255;0,13237;
79256;0,132381;
79274;0,132364;
79275;0,132375;
79288;0,132366;
79303;0,132353;
79318;0,132341;
79322;0,132347;
79333;0,132341;
79336;0,132348;
79345;0,132346;
79348;0,132354;
79363;0,132341;
79376;0,132332;
79378;0,132341;
79380;0,132351;
79382;0,13236;
79393;0,132354;
79400;0,132355;
79426;0,132324;
79465;0,132272;
79475;0,132268;
79509;0,132224;
79510;0,132235;
79520;0,132231;
79527;0,132232;
79533;0,132234;
79543;0,13223;
79562;0,132211;
79577;0,132199;
79620;0,13214;
79627;0,132141;
79632;0,132145;
79640;0,132145;
79649;0,132142;
79652;0,13215;
79659;0,132151;
79663;0,132157;
79667;0,132163;
79676;0,13216;
79695;0,132141;
79706;0,132136;
79737;0,132097;
79748;0,132091;
79756;0,13209;
79762;0,132093;
79788;0,132062;
79809;0,13204;
79819;0,132036;
79826;0,132037;
79848;0,132013;
79873;0,131985;
79876;0,131992;
79879;0,132;
79889;0,131996;
79893;0,132002;
79897;0,132007;
79901;0,132013;
79906;0,132018;
79911;0,132022;
79917;0,132024;
79924;0,132025;
79934;0,132021;
79973;0,13197;
79982;0,131967;
80024;0,13191;
80039;0,131898;
80054;0,131886;
80065;0,13188;
80067;0,13189;
80069;0,131899;
80071;0,131908;
80073;0,131917;
80091;0,1319;
80096;0,131904;
80104;0,131904;
80107;0,131911;
80110;0,131919;
80113;0,131926;
80127;0,131916;
80146;0,131897;
80152;0,131899;
80160;0,131899;
80171;0,131893;
80202;0,131855;
80203;0,131865;
80221;0,131848;
80233;0,131841;
80242;0,131839;
80246;0,131845;
80250;0,13185;
80257;0,131851;
80272;0,131839;
80280;0,131839;
80294;0,131828;
80314;0,131808;
80328;0,131797;
80336;0,131796;
80351;0,131784;
80358;0,131785;
80370;0,131778;
80375;0,131782;
80380;0,131787;
80386;0,131789;
80403;0,131774;
80404;0,131784;
80441;0,131736;
80451;0,131732;
80458;0,131733;
80464;0,131736;
80474;0,131732;
80490;0,131718;
80511;0,131696;
80554;0,131638;
80561;0,131639;
80566;0,131644;
80571;0,131648;
80589;0,131631;
80600;0,131625;
80619;0,131607;
80633;0,131596;
80645;0,131589;
80674;0,131554;
80675;0,131565;
80686;0,131559;
80694;0,131559;
80706;0,131552;
80727;0,13153;
80740;0,131521;
80751;0,131515;
80756;0,13152;
80761;0,131524;
80770;0,131522;
80788;0,131505;
80797;0,131502;
80815;0,131485;
80818;0,131493;
80821;0,1315;
80824;0,131508;
80838;0,131498;
80842;0,131503;
80870;0,13147;
80879;0,131468;
80880;0,131479;
80919;0,131428;
80929;0,131424;
80936;0,131425;
80975;0,131374;
80978;0,131381;
80981;0,131389;
80984;0,131396;
80992;0,131396;
81002;0,131392;
81011;0,13139;
81029;0,131373;
81038;0,13137;
81048;0,131367;
81056;0,131366;
81059;0,131373;
81062;0,131381;
81065;0,131388;
81079;0,131378;
81083;0,131384;
81092;0,131382;
81120;0,131349;
81140;0,131329;
81141;0,131339;
81142;0,13135;
81163;0,131328;
81172;0,131326;
81179;0,131327;
81185;0,13133;
81195;0,131326;
81211;0,131312;
81232;0,131291;
81247;0,131279;
81260;0,13127;
81262;0,131279;
81264;0,131288;
81266;0,131297;
81279;0,131289;
81294;0,131277;
81315;0,131255;
81331;0,131241;
81341;0,131238;
81347;0,13124;
81354;0,131241;
81363;0,131239;
81379;0,131226;
81380;0,131236;
81381;0,131247;
81382;0,131258;
81383;0,131268;
81384;0,131279;
81385;0,13129;
81386;0,1313;
81387;0,131311;
81388;0,131322;
81389;0,131332;
81390;0,131343;
81391;0,131354;
81408;0,131338;
81417;0,131336;
81424;0,131337;
81430;0,13134;
81435;0,131344;
81444;0,131342;
81448;0,131348;
81452;0,131353;
81459;0,131354;
81462;0,131362;
81474;0,131355;
81482;0,131354;
81487;0,131358;
81494;0,131359;
81522;0,131327;
81529;0,131328;
81534;0,131332;
81542;0,131331;
81557;0,131319;
81564;0,13132;
81576;0,131313;
81598;0,13129;
81607;0,131288;
81620;0,131279;
81621;0,13129;
81642;0,131268;
81643;0,131279;
81656;0,13127;
81665;0,131268;
81687;0,131245;
81724;0,131198;
81752;0,131165;
81754;0,131174;
81756;0,131183;
81758;0,131192;
81771;0,131183;
81778;0,131184;
81783;0,131189;
81791;0,131188;
81794;0,131195;
81797;0,131203;
81800;0,13121;
81803;0,131218;
81810;0,131219;
81826;0,131205;
81831;0,131209;
81836;0,131214;
81842;0,131216;
81850;0,131216;
81859;0,131213;
81860;0,131224;
81900;0,131172;
81901;0,131183;
81918;0,131168;
81924;0,13117;
81929;0,131175;
81934;0,131179;
81957;0,131154;
81969;0,131147;
81977;0,131147;
81982;0,131151;
81987;0,131155;
81998;0,13115;
82012;0,131139;
82014;0,131148;
82023;0,131146;
82038;0,131134;
82053;0,131123;
82056;0,13113;
82067;0,131125;
82071;0,13113;
82107;0,131085;
82108;0,131096;
82123;0,131084;
82124;0,131094;
82125;0,131105;
82126;0,131116;
82127;0,131126;
82135;0,131126;
82136;0,131136;
82137;0,131147;
82138;0,131157;
82154;0,131144;
82163;0,131142;
82170;0,131143;
82176;0,131145;
82186;0,131142;
82202;0,131128;
82209;0,131129;
82212;0,131137;
82215;0,131144;
82218;0,131151;
82221;0,131159;
82229;0,131158;
82234;0,131162;
82241;0,131163;
82252;0,131158;
82254;0,131167;
82256;0,131176;
82258;0,131185;
82260;0,131194;
82262;0,131203;
82273;0,131197;
82280;0,131198;
82285;0,131203;
82293;0,131202;
82296;0,131209;
82299;0,131217;
82302;0,131224;
82305;0,131231;
82319;0,131221;
82343;0,131195;
82350;0,131196;
82359;0,131194;
82372;0,131185;
82373;0,131196;
82374;0,131206;
82394;0,131187;
82395;0,131197;
82396;0,131208;
82409;0,131199;
82418;0,131197;
82456;0,131149;
82463;0,13115;
82466;0,131157;
82469;0,131164;
82472;0,131172;
82483;0,131166;
82488;0,131171;
82495;0,131172;
82506;0,131166;
82508;0,131175;
82510;0,131184;
82512;0,131193;
82514;0,131202;
82516;0,131211;
82527;0,131206;
82534;0,131207;
82539;0,131211;
82547;0,13121;
82562;0,131198;
82569;0,131199;
82581;0,131192;
82596;0,131181;
82602;0,131183;
82610;0,131183;
82620;0,131179;
82621;0,131189;
82658;0,131143;
82669;0,131137;
82683;0,131127;
82698;0,131116;
82702;0,131121;
82706;0,131127;
82710;0,131133;
82717;0,131134;
82720;0,131141;
82729;0,131139;
82732;0,131146;
82740;0,131146;
82745;0,13115;
82752;0,131151;
82765;0,131142;
82767;0,131151;
82769;0,13116;
82771;0,131169;
82784;0,131161;
82791;0,131162;
82796;0,131166;
82804;0,131165;
82807;0,131172;
82816;0,13117;
82819;0,131178;
82826;0,131179;
82830;0,131184;
82834;0,13119;
82838;0,131196;
82853;0,131184;
82859;0,131187;
82867;0,131186;
82877;0,131182;
82917;0,131131;
82935;0,131115;
82947;0,131108;
82952;0,131112;
82972;0,131092;
82996;0,131067;
83001;0,131071;
83006;0,131075;
83015;0,131073;
83039;0,131047;
83048;0,131045;
83053;0,131049;
83058;0,131053;
83082;0,131027;
83093;0,131022;
83102;0,13102;
83107;0,131024;
83112;0,131028;
83126;0,131018;
83136;0,131014;
83179;0,130959;
83189;0,130955;
83203;0,130945;
83208;0,130949;
83213;0,130953;
83222;0,130951;
83233;0,130946;
83246;0,130937;
83257;0,130932;
83267;0,130928;
83274;0,130929;
83302;0,130897;
83316;0,130887;
83324;0,130887;
83342;0,13087;
83353;0,130865;
83357;0,130871;
83366;0,130869;
83371;0,130873;
83377;0,130875;
83392;0,130864;
83403;0,130859;
83437;0,130817;
83438;0,130828;
83449;0,130822;
83457;0,130822;
83479;0,130799;
83495;0,130786;
83505;0,130783;
83508;0,13079;
83511;0,130797;
83522;0,130792;
83527;0,130796;
83541;0,130786;
83563;0,130764;
83572;0,130761;
83587;0,13075;
83605;0,130734;
83628;0,13071;
83633;0,130714;
83638;0,130718;
83644;0,130721;
83651;0,130722;
83660;0,13072;
83674;0,13071;
83675;0,13072;
83676;0,13073;
83695;0,130713;
83696;0,130723;
83697;0,130733;
83711;0,130724;
83720;0,130721;
83727;0,130722;
83733;0,130725;
83738;0,130729;
83743;0,130733;
83766;0,130709;
83784;0,130693;
83806;0,130671;
83832;0,130642;
83846;0,130632;
83854;0,130632;
83875;0,130611;
83895;0,130592;
83905;0,130588;
83911;0,130591;
83918;0,130592;
83926;0,130591;
83939;0,130583;
83940;0,130593;
83967;0,130563;
83968;0,130574;
83980;0,130567;
83989;0,130565;
83996;0,130566;
84002;0,130568;
84007;0,130572;
84012;0,130577;
84016;0,130582;
84028;0,130576;
84035;0,130577;
84038;0,130584;
84047;0,130582;
84050;0,130589;
84058;0,130588;
84063;0,130593;
84077;0,130583;
84079;0,130591;
84097;0,130575;
84099;0,130584;
84108;0,130582;
84113;0,130586;
84118;0,13059;
84126;0,13059;
84141;0,130578;
84164;0,130555;
84186;0,130532;
84194;0,130532;
84205;0,130527;
84206;0,130537;
84241;0,130495;
84242;0,130505;
84253;0,1305;
84261;0,130499;
84268;0,1305;
84279;0,130495;
84288;0,130493;
84292;0,130499;
84296;0,130504;
84303;0,130505;
84327;0,13048;
84332;0,130484;
84337;0,130488;
84344;0,130489;
84376;0,130452;
84383;0,130453;
84388;0,130457;
84396;0,130456;
84417;0,130436;
84437;0,130417;
84447;0,130413;
84459;0,130406;
84468;0,130404;
84479;0,130399;
84480;0,13041;
84513;0,13037;
84514;0,130381;
84526;0,130374;
84534;0,130374;
84541;0,130375;
84552;0,130369;
84561;0,130367;
84565;0,130373;
84569;0,130379;
84583;0,130369;
84586;0,130376;
84589;0,130383;
84592;0,130391;
84603;0,130385;
84608;0,13039;
84615;0,130391;
84622;0,130392;
84624;0,1304;
84644;0,130381;
84646;0,13039;
84660;0,13038;
84665;0,130384;
84673;0,130384;
84676;0,130391;
84685;0,130389;
84688;0,130396;
84695;0,130397;
84711;0,130384;
84721;0,130381;
84733;0,130374;
84741;0,130374;
84751;0,13037;
84793;0,130317;
84794;0,130328;
84804;0,130324;
84812;0,130324;
84818;0,130326;
84824;0,130329;
84829;0,130333;
84834;0,130337;
84838;0,130343;
84846;0,130342;
84860;0,130332;
84863;0,130339;
84866;0,130347;
84869;0,130354;
84892;0,13033;
84901;0,130328;
84903;0,130337;
84921;0,130321;
84930;0,130319;
84937;0,13032;
84942;0,130324;
84950;0,130324;
84953;0,130331;
84962;0,130329;
84965;0,130336;
84972;0,130337;
84992;0,130318;
84997;0,130322;
85003;0,130325;
85009;0,130327;
85016;0,130328;
85025;0,130326;
85026;0,130337;
85041;0,130325;
85042;0,130336;
85043;0,130346;
85044;0,130356;
85058;0,130346;
85059;0,130357;
85060;0,130367;
85061;0,130377;
85076;0,130366;
85085;0,130364;
85093;0,130363;
85099;0,130366;
85114;0,130355;
85118;0,13036;
85126;0,13036;
85133;0,130361;
85157;0,130336;
85162;0,13034;
85167;0,130344;
85174;0,130345;
85185;0,13034;
85187;0,130349;
85189;0,130357;
85191;0,130366;
85193;0,130375;
85195;0,130383;
85197;0,130392;
85208;0,130387;
85215;0,130388;
85220;0,130392;
85225;0,130396;
85249;0,130371;
85256;0,130372;
85268;0,130365;
85283;0,130354;
85289;0,130357;
85296;0,130358;
85305;0,130356;
85306;0,130366;
85320;0,130356;
85321;0,130366;
85322;0,130377;
85342;0,130358;
85343;0,130368;
85344;0,130378;
85358;0,130369;
85367;0,130367;
85381;0,130357;
85386;0,130361;
85391;0,130365;
85396;0,130369;
85400;0,130375;
85404;0,13038;
85408;0,130386;
85415;0,130387;
85439;0,130362;
85444;0,130366;
85449;0,13037;
85456;0,130371;
85467;0,130366;
85469;0,130375;
85471;0,130383;
85473;0,130392;
85475;0,130401;
85477;0,130409;
85479;0,130418;
85481;0,130427;
85492;0,130422;
85512;0,130403;
85515;0,13041;
85527;0,130403;
85530;0,13041;
85537;0,130411;
85541;0,130417;
85549;0,130416;
85553;0,130422;
85558;0,130426;
85563;0,13043;
85569;0,130433;
85575;0,130435;
85583;0,130435;
85593;0,130431;
85594;0,130441;
85638;0,130386;
85649;0,130381;
85656;0,130382;
85663;0,130383;
85674;0,130378;
85683;0,130376;
85687;0,130382;
85691;0,130387;
85705;0,130377;
85708;0,130385;
85711;0,130392;
85714;0,130399;
85717;0,130406;
85725;0,130405;
85735;0,130402;
85742;0,130403;
85753;0,130398;
85755;0,130406;
85757;0,130415;
85759;0,130424;
85761;0,130432;
85763;0,130441;
85765;0,130449;
85776;0,130444;
85783;0,130445;
85793;0,130442;
85801;0,130441;
85804;0,130448;
85807;0,130456;
85810;0,130463;
85813;0,13047;
85820;0,130471;
85827;0,130472;
85831;0,130477;
85835;0,130483;
85855;0,130464;
85862;0,130465;
85869;0,130466;
85879;0,130463;
85880;0,130473;
85925;0,130416;
85926;0,130426;
85936;0,130423;
85944;0,130422;
85950;0,130425;
85956;0,130427;
85961;0,130431;
85966;0,130435;
85982;0,130423;
85989;0,130424;
86010;0,130403;
86025;0,130392;
86032;0,130393;
86034;0,130402;
86062;0,130371;
86069;0,130372;
86084;0,130361;
86108;0,130336;
86119;0,130331;
86123;0,130337;
86132;0,130335;
86137;0,130339;
86143;0,130341;
86149;0,130344;
86156;0,130345;
86166;0,130341;
86180;0,130332;
86181;0,130342;
86182;0,130352;
86203;0,130332;
86204;0,130342;
86205;0,130352;
86219;0,130342;
86228;0,13034;
86236;0,13034;
86242;0,130343;
86277;0,130301;
86301;0,130277;
86316;0,130266;
86323;0,130267;
86353;0,130233;
86362;0,130231;
86367;0,130235;
86372;0,130239;
86383;0,130234;
86386;0,130241;
86389;0,130248;
86392;0,130255;
86402;0,130252;
86422;0,130233;
86427;0,130237;
86438;0,130232;
86445;0,130233;
86453;0,130233;
86464;0,130228;
86465;0,130238;
86505;0,130189;
86506;0,130199;
86517;0,130194;
86525;0,130194;
86532;0,130195;
86538;0,130197;
86543;0,130201;
86548;0,130205;
86557;0,130203;
86561;0,130209;
86568;0,13021;
86575;0,130211;
86590;0,1302;
86593;0,130207;
86613;0,130188;
86624;0,130183;
86626;0,130192;
86640;0,130182;
86642;0,130191;
86651;0,130189;
86658;0,13019;
86663;0,130194;
86668;0,130198;
86679;0,130193;
86682;0,1302;
86685;0,130207;
86695;0,130204;
86702;0,130205;
86706;0,13021;
86710;0,130216;
86719;0,130214;
86724;0,130218;
86736;0,130211;
86743;0,130212;
86752;0,13021;
86765;0,130202;
86766;0,130212;
86796;0,130179;
86797;0,130189;
86810;0,130181;
86819;0,130179;
86826;0,13018;
86832;0,130182;
86847;0,130171;
86863;0,130159;
86870;0,13016;
86891;0,13014;
86906;0,130129;
86913;0,13013;
86924;0,130125;
86926;0,130134;
86928;0,130142;
86930;0,130151;
86932;0,130159;
86934;0,130168;
86936;0,130176;
86947;0,130171;
86954;0,130172;
86964;0,130169;
86972;0,130168;
86987;0,130157;
86997;0,130154;
87001;0,130159;
87005;0,130165;
87009;0,13017;
87018;0,130168;
87023;0,130172;
87029;0,130175;
87035;0,130178;
87042;0,130179;
87052;0,130175;
87066;0,130166;
87067;0,130176;
87092;0,13015;
87093;0,13016;
87107;0,13015;
87117;0,130147;
87124;0,130148;
87130;0,13015;
87136;0,130153;
87141;0,130157;
87150;0,130155;
87154;0,13016;
87158;0,130166;
87162;0,130171;
87169;0,130172;
87172;0,130179;
87190;0,130164;
87210;0,130146;
87221;0,130141;
87223;0,130149;
87237;0,13014;
87239;0,130148;
87250;0,130143;
87262;0,130137;
87270;0,130136;
87291;0,130117;
87298;0,130118;
87302;0,130123;
87310;0,130123;
87314;0,130128;
87319;0,130132;
87324;0,130136;
87336;0,13013;
87343;0,130131;
87352;0,130129;
87364;0,130122;
87365;0,130132;
87366;0,130142;
87397;0,130107;
87398;0,130117;
87411;0,130109;
87420;0,130108;
87427;0,130109;
87433;0,130111;
87439;0,130114;
87444;0,130118;
87453;0,130116;
87457;0,130121;
87461;0,130127;
87475;0,130117;
87478;0,130124;
87487;0,130122;
87490;0,130129;
87498;0,130129;
87508;0,130125;
87515;0,130126;
87524;0,130124;
87526;0,130133;
87528;0,130141;
87538;0,130138;
87540;0,130146;
87542;0,130155;
87553;0,13015;
87560;0,130151;
87565;0,130155;
87573;0,130154;
87597;0,13013;
87604;0,130131;
87608;0,130137;
87612;0,130142;
87621;0,13014;
87631;0,130137;
87637;0,130139;
87643;0,130142;
87651;0,130141;
87661;0,130138;
87662;0,130148;
87680;0,130132;
87681;0,130142;
87682;0,130152;
87683;0,130162;
87684;0,130172;
87685;0,130182;
87686;0,130192;
87687;0,130202;
87688;0,130212;
87689;0,130222;
87690;0,130231;
87691;0,130241;
87692;0,130251;
87711;0,130235;
87721;0,130231;
87729;0,130231;
87736;0,130232;
87742;0,130234;
87747;0,130238;
87752;0,130242;
87772;0,130224;
87779;0,130225;
87797;0,130209;
87800;0,130216;
87815;0,130206;
87822;0,130207;
87833;0,130202;
87835;0,13021;
87837;0,130218;
87839;0,130227;
87841;0,130235;
87843;0,130244;
87845;0,130252;
87847;0,130261;
87858;0,130256;
87865;0,130257;
87880;0,130246;
87901;0,130226;
87915;0,130217;
87919;0,130222;
87928;0,13022;
87933;0,130224;
87938;0,130228;
87944;0,130231;
87950;0,130233;
87958;0,130233;
87967;0,130231;
87968;0,130241;
87983;0,13023;
87984;0,13024;
87985;0,130249;
87986;0,130259;
88003;0,130246;
88004;0,130255;
88005;0,130265;
88006;0,130275;
88021;0,130264;
88022;0,130274;
88031;0,130272;
88039;0,130272;
88045;0,130274;
88051;0,130277;
88061;0,130273;
88070;0,130271;
88074;0,130277;
88078;0,130282;
88085;0,130283;
88109;0,130259;
88117;0,130259;
88122;0,130263;
88129;0,130264;
88138;0,130262;
88162;0,130238;
88171;0,130236;
88178;0,130237;
88183;0,130241;
88191;0,13024;
88212;0,13022;
88226;0,130211;
88230;0,130216;
88239;0,130215;
88244;0,130218;
88249;0,130222;
88255;0,130225;
88261;0,130227;
88269;0,130227;
88279;0,130223;
88294;0,130213;
88295;0,130223;
88296;0,130232;
88297;0,130242;
88315;0,130227;
88316;0,130237;
88317;0,130247;
88318;0,130257;
88333;0,130246;
88343;0,130242;
88351;0,130242;
88357;0,130244;
88363;0,130247;
88368;0,130251;
88373;0,130255;
88382;0,130253;
88386;0,130258;
88397;0,130253;
88410;0,130245;
88424;0,130236;
88439;0,130225;
88446;0,130226;
88448;0,130235;
88478;0,130202;
88480;0,13021;
88487;0,130211;
88502;0,1302;
88513;0,130196;
88516;0,130202;
88529;0,130195;
88536;0,130196;
88540;0,130201;
88544;0,130206;
88548;0,130212;
88553;0,130216;
88563;0,130212;
88575;0,130206;
88582;0,130207;
88592;0,130204;
88605;0,130196;
88606;0,130206;
88607;0,130215;
88634;0,130187;
88635;0,130197;
88636;0,130207;
88650;0,130197;
88659;0,130195;
88667;0,130195;
88673;0,130197;
88679;0,1302;
88684;0,130204;
88689;0,130208;
88698;0,130206;
88702;0,130211;
88716;0,130202;
88737;0,130182;
88740;0,130189;
88745;0,130193;
88750;0,130197;
88755;0,130201;
88764;0,130199;
88794;0,130166;
88796;0,130175;
88803;0,130176;
88826;0,130153;
88829;0,13016;
88835;0,130163;
88838;0,13017;
88841;0,130176;
88848;0,130177;
88855;0,130178;
88859;0,130184;
88863;0,130189;
88872;0,130187;
88877;0,130191;
88895;0,130176;
88903;0,130176;
88913;0,130172;
88914;0,130182;
88933;0,130165;
88934;0,130175;
88935;0,130185;
88936;0,130195;
88937;0,130205;
88938;0,130214;
88939;0,130224;
88940;0,130234;
88941;0,130244;
88942;0,130253;
88943;0,130263;
88944;0,130273;
88945;0,130283;
88964;0,130266;
88965;0,130276;
88975;0,130273;
88983;0,130272;
88990;0,130273;
88996;0,130276;
89001;0,130279;
89006;0,130283;
89015;0,130281;
89019;0,130287;
89023;0,130292;
89037;0,130283;
89055;0,130268;
89063;0,130267;
89068;0,130271;
89073;0,130275;
89080;0,130276;
89091;0,130271;
89093;0,13028;
89095;0,130288;
89105;0,130284;
89107;0,130293;
89109;0,130301;
89118;0,130299;
89120;0,130307;
89132;0,130301;
89140;0,130301;
89151;0,130296;
89154;0,130303;
89157;0,130309;
89167;0,130306;
89174;0,130307;
89178;0,130312;
89182;0,130318;
89186;0,130323;
89206;0,130305;
89220;0,130296;
89228;0,130295;
89229;0,130305;
89241;0,130299;
89242;0,130309;
89280;0,130264;
89281;0,130274;
89293;0,130268;
89302;0,130266;
89309;0,130267;
89315;0,130269;
89321;0,130272;
89326;0,130276;
89331;0,13028;
89351;0,130262;
89358;0,130263;
89361;0,130269;
89379;0,130254;
89387;0,130254;
89392;0,130258;
89406;0,130249;
89421;0,130238;
89423;0,130246;
89425;0,130254;
89440;0,130244;
89447;0,130245;
89454;0,130246;
89459;0,13025;
89467;0,130249;
89470;0,130256;
89485;0,130245;
89488;0,130252;
89495;0,130253;
89499;0,130258;
89511;0,130252;
89520;0,13025;
89531;0,130245;
89537;0,130248;
89545;0,130247;
89553;0,130247;
89554;0,130257;
89565;0,130252;
89566;0,130261;
89567;0,130271;
89605;0,130227;
89606;0,130237;
89618;0,130231;
89627;0,130229;
89641;0,130219;
89661;0,130202;
89665;0,130207;
89669;0,130212;
89673;0,130218;
89687;0,130208;
89690;0,130215;
89699;0,130213;
89702;0,13022;
89705;0,130227;
