49;0,02040816326530612
98;0,02040816326530612
103;0,02912621359223301
107;0,037383177570093455
161;0,031055900621118012
187;0,03208556149732621
196;0,03571428571428571
197;0,04060913705583756
206;0,043689320388349516
214;0,04672897196261682
237;0,046413502109704644
239;0,0502092050209205
249;0,05220883534136546
253;0,05533596837944664
322;0,046583850931677016
347;0,04610951008645533
374;0,045454545454545456
389;0,04627249357326478
392;0,04846938775510204
394;0,050761421319796954
412;0,050970873786407765
417;0,05275779376498801
425;0,05411764705882353
428;0,056074766355140186
443;0,056433408577878104
474;0,05485232067510549
478;0,056485355648535567
479;0,05845511482254697
491;0,059063136456211814
498;0,060240963855421686
499;0,06212424849699399
501;0,06387225548902195
503;0,06560636182902585
506;0,06719367588932806
509;0,068762278978389
561;0,06417112299465241
569;0,06502636203866433
644;0,059006211180124224
685;0,05693430656934306
691;0,05788712011577424
694;0,059077809798270896
725;0,057931034482758624
729;0,05898491083676269
735;0,05986394557823129
737;0,06105834464043419
748;0,06149732620320856
753;0,06241699867197875
765;0,06274509803921569
778;0,06298200514138817
779;0,06418485237483953
784;0,06505102040816327
788;0,06598984771573604
789;0,06717363751584284
797;0,06775407779171895
809;0,06798516687268233
817;0,06854345165238677
823;0,0692588092345079
824;0,0703883495145631
829;0,07117008443908324
833;0,07202881152460984
834;0,07314148681055156
837;0,07407407407407407
841;0,07491082045184304
849;0,07538280329799764
850;0,07647058823529412
853;0,07737397420867527
856;0,07827102803738317
857;0,07934655775962661
886;0,07787810383747178
895;0,0782122905027933
927;0,07659115426105717
929;0,077502691065662
941;0,077577045696068
947;0,0781414994720169
948;0,07911392405063292
949;0,08008429926238145
956;0,08054393305439331
958;0,081419624217119
969;0,08152734778121776
982;0,0814663951120163
996;0,08132530120481928
998;0,08216432865731463
1002;0,08283433133732535
1003;0,08374875373878365
1005;0,0845771144278607
1006;0,08548707753479125
1012;0,08596837944664032
1013;0,08687068114511352
1015;0,08768472906403942
1018;0,08840864440078586
1019;0,08930323846908735
1122;0,08199643493761141
1138;0,08172231985940245
1151;0,08166811468288444
1183;0,08030431107354184
1195;0,0803347280334728
1243;0,07803700724054706
1249;0,07846277021617294
1259;0,07863383637807785
1288;0,07763975155279502
1299;0,07775211701308699
1315;0,07756653992395438
1341;0,07680835197613721
1361;0,07641440117560618
1370;0,07664233576642336
1375;0,07709090909090908
1381;0,0774800868935554
1382;0,07814761215629522
1388;0,07853025936599424
1425;0,07719298245614035
1429;0,07767669699090272
1433;0,07815771109560363
1450;0,07793103448275862
1458;0,07818930041152264
1469;0,07828454731109598
1470;0,07891156462585033
1471;0,07953772943575799
1474;0,08005427408412483
1496;0,07954545454545454
1499;0,0800533689126084
1506;0,08034528552456839
1517;0,08042188529993408
1523;0,08076165462902167
1530;0,08104575163398693
1541;0,08111615833874107
1549;0,08134280180761781
1556;0,08161953727506427
1557;0,08220937700706486
1558;0,08279845956354301
1559;0,08338678640153944
1561;0,08392056374119154
1568;0,08418367346938775
1571;0,08465945257797582
1576;0,0850253807106599
1578;0,08555133079847908
1583;0,08591282375236892
1594;0,08594730238393977
1601;0,08619612742036227
1609;0,08638906152889994
1618;0,0865265760197775
1627;0,08666256914566688
1629;0,08717004297114794
1634;0,08751529987760098
1635;0,08807339449541285
1646;0,08809234507897934
1648;0,08859223300970874
1658;0,08866103739445115
1666;0,08883553421368548
1667;0,08938212357528494
1668;0,08992805755395683
1673;0,09025702331141662
1674;0,0908004778972521
1677;0,09123434704830054
1682;0,09155766944114149
1687;0,09187907528156491
1689;0,09236234458259325
1698;0,09246171967020024
1700;0,09294117647058824
1706;0,09320046893317702
1711;0,09351256575102279
1712;0,09404205607476636
1714;0,09451575262543757
1727;0,09438332368268675
1729;0,09485251590514748
1733;0,09521061742642815
1743;0,09523809523809523
1745;0,09570200573065903
1747;0,09616485403548941
1753;0,09640616086708499
1755;0,09686609686609686
1759;0,09721432632177374
1765;0,09745042492917846
1769;0,09779536461277558
1771;0,09824957651044608
1772;0,09875846501128668
1785;0,09859943977591036
1790;0,09888268156424582
1807;0,09850581073602656
1815;0,09862258953168045
1825;0,09863013698630137
1831;0,09885308574549427
1833;0,09929078014184398
1839;0,09951060358890701
1841;0,09994568169473113
1854;0,09978425026968717
1858;0,10010764262648009
1859;0,10059171597633136
1869;0,10058855002675228
1871;0,10101549973276323
1873;0,10144153764014949
1877;0,10175812466702185
1879;0,1021820117083555
1882;0,10255047821466524
1883;0,10302708443972385
1885;0,10344827586206896
1894;0,10348468848996832
1896;0,10390295358649788
1898;0,10432033719704953
1899;0,10479199578725645
1912;0,10460251046025104
1916;0,10490605427974947
1919;0,10526315789473684
1931;0,10512687726566546
1935;0,10542635658914729
1938;0,10577915376676987
1945;0,10591259640102828
1949;0,10620831195484864
1955;0,10639386189258312
1964;0,10641547861507128
1969;0,10665312341289995
1989;0,10608345902463549
1992;0,10642570281124498
1993;0,10687405920722529
1996;0,10721442885771543
1997;0,10766149223835754
1999;0,10805402701350675
2004;0,10828343313373254
2005;0,1087281795511222
2006;0,10917248255234296
2010;0,10945273631840796
2011;0,10989557434112382
2012;0,110337972166998
2017;0,11056023797719385
2023;0,11072664359861592
2024;0,11116600790513834
2026;0,11154985192497532
2030;0,11182266009852217
2036;0,11198428290766209
2038;0,11236506378802748
2045;0,11246943765281174
2215;0,10428893905191873
2244;0,10338680926916222
2276;0,1023725834797891
2302;0,10165073848827107
2365;0,09936575052854123
2366;0,09974640743871513
2390;0,099163179916318
2411;0,09871422646204894
2417;0,09888291270169632
2439;0,0984009840098401
2473;0,09745248685806712
2486;0,09734513274336283
2498;0,09727782225780625
2505;0,09740518962075849
2507;0,09772636617471081
2518;0,0976965845909452
2557;0,0965975752835354
2569;0,09653561697158428
2576;0,09666149068322981
2577;0,09701202949165696
2587;0,09702357943563973
2598;0,09699769053117784
2630;0,09619771863117871
2673;0,09502431724653947
2682;0,09507829977628636
2697;0,09492028179458657
2722;0,0944158706833211
2731;0,09447088978396193
2733;0,09476765459202342
2740;0,0948905109489051
2750;0,09490909090909092
